uri,stars,archived_file_percent,archived_file_count,total_file_count,f_0,f_1,f_2,f_3,f_4,f_5
http://web.archive.org/web/20240412055838/https://github.com/sarahtymochko/PH-of-Images,3,0.0,0,20,0.0,0.0,,,,
http://web.archive.org/web/20220623080710/https://github.com/caoxiaoyue_search_lensed/laes,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231114145759/https://github.com/oscarlevin/discrete-book,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240415125325/https://github.com/AU-DIS_LSTM/langid,31,0.14634146341463414,6,41,1.0,0.0,0.0,0.0,,
http://web.archive.org/web/20210725232116/https://github.com/zwimer/DrShadowStack,5,0.0,0,65,0.0,0.0,0.0,,,
http://web.archive.org/web/20221208013651/https://github.com/ahbarnett/nufft-bench,5,0.0,0,106,0.0,0.0,0.0,,,
http://web.archive.org/web/20240415072057/https://github.com/shubhtuls/poseInduction,5,0.0,0,119,0.0,0.0,0.0,,,
http://web.archive.org/web/20221126214755/https://github.com/chili-epfl_ros/markers,7,0.0,0,19,0.0,0.0,0.0,,,
http://web.archive.org/web/20201102082423/https://github.com/Fernandez-Trincado_Bullet/Groups-2014,1,0.0,0,43,0.0,0.0,,,,
http://web.archive.org/web/20221017013713/https://github.com/Netflix/sherlock,31,0.0,0,122,0.0,0.0,0.0,,,
http://web.archive.org/web/20221011140749/https://github.com/alonjacovi/aligned-highlights,4,0.0,0,8,0.0,0.0,,,,
http://web.archive.org/web/20240424011859/https://github.com/ericwfox/slmrf,5,0.0,0,124,0.0,0.0,0.0,,,
http://web.archive.org/web/20240414130911/https://github.com/AnyDSL/molecular-dynamics,2,0.006329113924050633,1,158,0.08333333333333333,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20231129031122/https://github.com/dftbplus/dftbplus,335,0.005171776874769117,14,2707,1.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240413120349/https://github.com/christopherhojny_supplement/simple-iterative-methods-linopt-convex-sets,5,0.0,0,75,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20221118052601/https://github.com/mjiUST/SurfaceNet,123,0.0,0,164,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231119080457/https://github.com/SiNa88/CODA,1,0.0,0,34,0.0,0.0,0.0,,,
http://web.archive.org/web/20231119112306/https://github.com/Veleslavia/vimss,30,0.0,0,22,0.0,0.0,,,,
http://web.archive.org/web/20240418203524/https://github.com/bbartoldson/GeneralizationStabilityTradeoff,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20220805220059/https://github.com/reddr/LibScout-Profiles,22,0.0,0,8544,0.0,,0.0,,,
http://web.archive.org/web/20221226091935/https://github.com/ajjackson/ascii-phonons,60,0.022727272727272728,1,44,0.14285714285714285,0.0,0.0,,,
http://web.archive.org/web/20221223224834/https://github.com/IUNetSci/BEV,3,0.0,0,1,0.0,,,,,
http://web.archive.org/web/20231114140419/https://github.com/LSSTDESC/ObsStrat,6,0.012658227848101266,1,79,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221017140425/https://github.com/jas-preet/SPOT-Contact-Single,15,0.0,0,185,0.0,0.0,0.0,,,
http://web.archive.org/web/20240411085237/https://github.com/scalan/special,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240416020631/https://github.com/fdcl-gwu/Matrix-Fisher-Gaussian,10,0.0,0,125,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20231028191613/https://github.com/roothaxor/Ransom,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240418031756/https://github.com/TaekyungKi_Scattering/maxp,2,0.0,0,134,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20220709003456/https://github.com/arnauqb/qwind,3,0.03571428571428571,1,28,0.1111111111111111,0.0,0.0,,,
http://web.archive.org/web/20240414151134/https://github.com/hamidkarimi/DeepDIG,25,0.0,0,49,0.0,,0.0,0.0,0.0,
http://web.archive.org/web/20221207081106/https://github.com/ucberkeleyseti/tiddalik,0,0.0,0,153,0.0,0.0,,0.0,0.0,0.0
http://web.archive.org/web/20221117031152/https://github.com/halleybrantley/detrendr,1,0.0,0,108,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20230705084800/https://github.com/LynetteXing1991/TAJA-Seq2Seq,25,0.0,0,12,0.0,,,,,
http://web.archive.org/web/20231120163828/https://github.com/openai/imitation,698,0.0,0,45,0.0,0.0,0.0,,,
http://web.archive.org/web/20231208022532/https://github.com/Jiaxuan-Li/MGU-Net,98,0.0,0,24,0.0,0.0,0.0,,,
http://web.archive.org/web/20221206161541/https://github.com/ben-br_random_walk/smc,0,0.0,0,11,0.0,0.0,,,,
http://web.archive.org/web/20230123024218/https://github.com/sebastianpos_CAP/project,0,0.0,0,899,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20221209204215/https://github.com/INL-Laboratory/Coded-Load-Balancing,2,0.0,0,13,0.0,0.0,,,,
http://web.archive.org/web/20240206075449/https://github.com/ionic-team/ionic-framework,51100,0.0048532470533857175,42,8654,0.7857142857142857,0.23529411764705882,0.05714285714285714,0.04424778761061947,0.009641873278236915,0.0017722573998402537
http://web.archive.org/web/20221020100305/https://github.com/aryandeshwal/HyBO,23,0.0,0,69,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20221020174455/https://github.com/MaJinWakeUp/HeWR,5,0.0,0,30,0.0,0.0,,0.0,,
http://web.archive.org/web/20240429160045/https://github.com/lmbxmu/EPruner,22,0.0,0,14,0.0,0.0,,,,
http://web.archive.org/web/20221007060917/https://github.com/smarbach/DNACoatedColloidsInteractions,1,0.0,0,228,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20230918133340/https://github.com/antonin-durey/fingerprinting-classification,1,0.06666666666666667,3,45,0.42857142857142855,0.0,0.0,,,
http://web.archive.org/web/20231124144013/https://github.com/011235813/SEPT,17,0.043478260869565216,4,92,1.0,0.0,0.0,,,
http://web.archive.org/web/20231009124852/https://github.com/uzh-rpg/flightmare,1070,0.04712041884816754,9,191,0.2,0.42857142857142855,0.0,0.010869565217391304,0.02127659574468085,0.0
http://web.archive.org/web/20231116011724/https://github.com/indigo-dc/bdocker,4,0.0,0,72,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20201105033649/https://github.com/hongzhenwang/RRPN-revise,11,0.0011655011655011655,1,858,0.0,0.0,0.004761904761904762,0.0,0.0,0.0
http://web.archive.org/web/20230612014909/https://github.com/dstndstn/fft-gal-convolution,2,0.6857142857142857,24,35,0.6857142857142857,,,,,
http://web.archive.org/web/20240423160031/https://github.com/RufaelDev/pcc-mp3dg,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221128053919/https://github.com/kriowloo/gymnome-assembly,3,0.0,0,5,0.0,0.0,0.0,,,
http://web.archive.org/web/20230816051900/https://github.com/paxelito/carness,0,0.0,0,6406,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20220624012944/https://github.com/nanoimaging/Appendix-F,8,0.016666666666666666,1,60,0.5,0.0,,,,
http://web.archive.org/web/20221014043747/https://github.com/JayanthRR/ConCURL,0,0.0,0,1,0.0,,,,,
http://web.archive.org/web/20221020154615/https://github.com/VITA-Group/VGAI,13,0.024390243902439025,1,41,0.04,0.0,0.0,,,
http://web.archive.org/web/20230923021814/https://github.com/thustorage/octopus,156,0.0048543689320388345,1,206,0.3333333333333333,0.0,0.0,,0.0,
http://web.archive.org/web/20221210081225/https://github.com/duembgen/fourier-deconv,13,0.0,0,36,0.0,0.0,0.0,,,
http://web.archive.org/web/20201208062435/https://github.com/mprausa/mmaFermat,2,0.0,0,6,,0.0,,,,
http://web.archive.org/web/20240422170101/https://github.com/soccer-analytics-research/player-chemistry,32,0.0,0,3,0.0,,,,,
http://web.archive.org/web/20231130161355/https://github.com/DamianHeard/orb,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240325145243/https://github.com/yuzhiyang123/FL-BNN,9,0.0,0,35,0.0,0.0,0.0,,,
http://web.archive.org/web/20230307235521/https://github.com/GabrielaBragaFonseca/Cross-docking-Problems,0,0.0,0,1,0.0,,,,,
http://web.archive.org/web/20230423095921/https://github.com/blockchain/thunder,564,0.02710843373493976,9,332,0.8571428571428571,0.42857142857142855,0.0,,,0.0
http://web.archive.org/web/20240403134416/https://github.com/chezou/tabula-py,2231,0.2786885245901639,17,61,0.1111111111111111,0.23333333333333334,0.4090909090909091,,,
http://web.archive.org/web/20230307212336/https://github.com/ml-jku/DeepRC,116,0.007142857142857143,1,140,0.25,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20221206170756/https://github.com/RaphaelBensTAU/MetaInternalLearning,12,0.0,0,117,0.0,0.0,0.0,,,
http://web.archive.org/web/20201108123526/https://github.com/fiji_Cross/Fader,0,0.2,2,10,0.5,0.0,0.0,0.0,,
http://web.archive.org/web/20230629005531/https://github.com/zhouzheyuan/sgm3d,21,0.005208333333333333,1,192,0.2,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221017031103/https://github.com/ProfMJSimpson_Substrate_Mediated/Invasion,0,0.0,0,4,0.0,,,,,
http://web.archive.org/web/20230307224523/https://github.com/LeeHyuck/ABC,36,0.0,0,15,0.0,0.0,0.0,,,
http://web.archive.org/web/20240415115853/https://github.com/gkaramanolakis/clts,7,0.047619047619047616,1,21,0.2,0.0,0.0,,,
http://web.archive.org/web/20220728174702/https://github.com/christopherlovell/goa,0,0.0,0,20,0.0,0.0,,,,
http://web.archive.org/web/20231129134513/https://github.com/andrebola/patterns-genres,6,0.006329113924050633,1,158,0.0,0.00980392156862745,0.0,0.0,0.0,
http://web.archive.org/web/20220709184746/https://github.com/ispc-lab/PointINet,35,0.0,0,867,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20220705111438/https://github.com/kamdh/allen-voxel-network,7,0.0,0,39,0.0,0.0,,,,
http://web.archive.org/web/20221012024207/https://github.com/stanfordnlp/pdf-struct,86,0.0,0,44,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20220708131314/https://github.com/peterkomar-hu/3atomgate-qutip,2,0.08333333333333333,1,12,0.08333333333333333,,,,,
http://web.archive.org/web/20240423121356/https://github.com/abedidev/FedSL,7,0.0,0,13,0.0,0.0,0.0,,,
http://web.archive.org/web/20231206052640/https://github.com/qwe35/AdsGNN,5,0.0,0,38,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20221017082823/https://github.com/math-comp/multinomials,14,0.07692307692307693,1,13,0.0,0.2,0.0,,,
http://web.archive.org/web/20240123085336/https://github.com/jonnycrunch/ipid,62,0.0,0,2,0.0,,,,,
http://web.archive.org/web/20231202194024/https://github.com/pybrain/pybrain,2865,0.009771986970684038,6,614,0.0,0.0,0.0,0.009569377990430622,0.010309278350515464,0.005797101449275362
http://web.archive.org/web/20240418014858/https://github.com/ibm/sib,19,0.031746031746031744,2,63,0.07692307692307693,0.047619047619047616,0.0,0.0,,
http://web.archive.org/web/20220708051802/https://github.com/lucaerculiani/towards-visual-semantics,0,0.0,0,166,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240425031642/https://github.com/cconroy20/fsps,89,0.022900763358778626,6,262,1.0,0.03260869565217391,0.0,0.0,,
http://web.archive.org/web/20240312053715/https://github.com/armahapa_protein_aggregation_in/membranes,1,0.0,0,3,0.0,,,,,
http://web.archive.org/web/20231203032142/https://github.com/oracle/pgql-lang,189,0.004484304932735426,1,223,0.1,0.0,0.0,,0.0,0.0
http://web.archive.org/web/20240312024712/https://github.com/bionlplab_heart_failure_mortality/naacl2021,5,0.14285714285714285,1,7,0.14285714285714285,,,,,
http://web.archive.org/web/20221010223433/https://github.com/FelixOpolka/Mobility-Flows-Neural-Networks,18,0.0,0,12,0.0,,,,,
http://web.archive.org/web/20230328191644/https://github.com/thesps/conifer,51,0.009174311926605505,1,109,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231112210254/https://github.com/kermitt2/biblio-glutton,132,0.01015228426395939,2,197,0.0,0.058823529411764705,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240427044638/https://github.com/tufts-ai-robotics-group/arfuros,2,0.0,0,15343,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230321034756/https://github.com/charlesDelahunt/MoneyOnTheTable,2,1.0,2,2,1.0,,,,,
http://web.archive.org/web/20240423174124/https://github.com/adaptive-cfd/python-tools,2,0.0,0,45,0.0,0.0,,,,
http://web.archive.org/web/20240416215411/https://github.com/KenNewcomb/LJ-Argon,12,0.18181818181818182,4,22,0.4,0.0,0.0,,,
http://web.archive.org/web/20221225133251/https://github.com/frb-yousefi/aggregated-multitask-gp,10,0.02631578947368421,1,38,0.0,0.045454545454545456,0.0,,,
http://web.archive.org/web/20211119163348/https://github.com/pepper-w_syntactic/anomalies,0,0.0,0,14,0.0,0.0,0.0,,,
http://web.archive.org/web/20230606185805/https://github.com/JoostCroonen_ML_Tokamak_Disruption/Prediction,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231118045919/https://github.com/saultyevil_tde_uv_disc_winds/2020,1,0.0,0,17,0.0,0.0,,,,
http://web.archive.org/web/20201002231233/https://github.com/philmain28/philsol,33,0.0,0,19,0.0,0.0,,,,
http://web.archive.org/web/20230611023950/https://github.com/csquires/utigsp,5,0.0014534883720930232,1,688,0.1,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20231215132007/https://github.com/mingyuan-xia/PATDroid,118,0.0196078431372549,1,51,0.0,0.1111111111111111,0.0,,0.0,0.0
http://web.archive.org/web/20240202185902/https://github.com/elastic/elasticsearch,1372,0.0031759008867366834,101,31802,0.9230769230769231,0.08955223880597014,0.008695652173913044,0.011320754716981131,0.0006657789613848203,0.0014458986952003308
http://web.archive.org/web/20230117063753/https://github.com/ftheberge/graph-partition-and-measures,28,0.0,0,31,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20231224003932/https://github.com/BptBrr_deep/prediction,1,0.25,4,16,1.0,0.0,0.0,,,
http://web.archive.org/web/20240421222740/https://github.com/AstarVienna_skycalc/ipy,4,0.0,0,26,0.0,0.0,0.0,,0.0,
http://web.archive.org/web/20240123030737/https://github.com/jldez/pyplasma,18,0.0,0,52,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20221207200413/https://github.com/karlnapf_kernel/hmc,24,0.021739130434782608,1,46,0.0,0.0,0.02702702702702703,,,
http://web.archive.org/web/20230521053708/https://github.com/d-gcc/CAE-Ensemble,7,0.0,0,51,0.0,0.0,,,,
http://web.archive.org/web/20221006221051/https://github.com/cpatdowling/net-queue,3,0.012345679012345678,1,81,0.5,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20200906070853/https://github.com/neuralint/neuralint,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231117220059/https://github.com/oschuett/appmode,463,0.47058823529411764,8,17,0.8888888888888888,0.0,0.0,,,
http://web.archive.org/web/20230127163230/https://github.com/yingyichen-cyy/Nested-Co-teaching,47,0.02127659574468085,1,47,0.0,0.027777777777777776,0.0,,,
http://web.archive.org/web/20231216210304/https://github.com/ColinFay/ronline,18,0.2857142857142857,2,7,0.2857142857142857,,,,,
http://web.archive.org/web/20220701080044/https://github.com/sml-iisc/NetworksWithAttributes,0,0.0,0,21,0.0,,0.0,,,
http://web.archive.org/web/20240101183507/https://github.com/pycountry/pycountry,814,0.011400651465798045,7,614,0.4666666666666667,,0.0,0.0,,0.0
http://web.archive.org/web/20221206101019/https://github.com/litong01/hfrd,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230524210622/https://github.com/liang-hou/ssgan-la,20,0.0,0,56,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20240423105507/https://github.com/lmb-freiburg/unsup-car-dataset,19,0.013333333333333334,1,75,0.1,0.0,0.0,0.0,,
http://web.archive.org/web/20230714015720/https://github.com/imdea-software/hlola,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221018041338/https://github.com/xuczhang/UncertainDC,6,0.0,0,20,0.0,,,,,
http://web.archive.org/web/20240329163713/https://github.com/ArminKmz/SequenceMixup,0,0.0,0,20,0.0,0.0,0.0,,,
http://web.archive.org/web/20240503023158/https://github.com/corvusoft/restbed,1932,0.008583690987124463,2,233,0.14285714285714285,0.0,0.0,0.011627906976744186,0.0,
http://web.archive.org/web/20231004013609/https://github.com/STAMP-project/ExRunner-bash,0,0.0,0,47895,0.0,,,,0.0,
http://web.archive.org/web/20230414072233/https://github.com/bgalbraith/bandits,737,0.13333333333333333,2,15,0.0,0.2,,,,
http://web.archive.org/web/20221206012710/https://github.com/jiankangdeng_Face_Detection/Alignment,50,0.0,0,60,0.0,0.0,,,,
http://web.archive.org/web/20230321052911/https://github.com/cmbant/notebooks,1,0.3333333333333333,2,6,0.5,0.0,,,,
http://web.archive.org/web/20221012031818/https://github.com/amazon-research/sccl,298,0.0,0,47,0.0,0.0,0.0,,,
http://web.archive.org/web/20240419035413/https://github.com/cedrickchee/wasserstein-gan,8,0.3,15,50,1.0,0.10256410256410256,,,,
http://web.archive.org/web/20231203075310/https://github.com/BDNYC/BDNYCdb,2,0.0,0,23,0.0,0.0,,,,
http://web.archive.org/web/20221017070114/https://github.com/vikasverma1077/ICT,145,0.0,0,31,0.0,0.0,0.0,,,
http://web.archive.org/web/20240411165829/https://github.com/scollinselliott/lostchange,1,0.0,0,5,0.0,,,,,
http://web.archive.org/web/20240329162142/https://github.com/cloud-annotations/elyra-classification-training,1,0.0,0,7,0.0,,,,,
http://web.archive.org/web/20231208071340/https://github.com/bglvly/ERStruct,1,0.0,0,9,0.0,0.0,,,,
http://web.archive.org/web/20240113033710/https://github.com/bitcoinjs/bip32,182,0.13513513513513514,5,37,0.35714285714285715,0.0,0.0,,,
http://web.archive.org/web/20231117050659/https://github.com/yangxuntu/vrd,94,0.0,0,127,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20220817003731/https://github.com/msyriac/orphics,16,0.0,0,86,0.0,0.0,0.0,,,
http://web.archive.org/web/20230908235300/https://github.com/ipfs-inactive/research-CRDT,484,0.0,0,2,0.0,,,,,
http://web.archive.org/web/20220803132309/https://github.com/avanderburg/keplersplinev2,5,0.0,0,3,0.0,,,,,
http://web.archive.org/web/20230303212439/https://github.com/jasjeetIM_recovering_compressible/signals,0,0.0,0,47,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20231203021232/https://github.com/llpilla/olar-federated-learning,7,0.9090909090909091,40,44,0.9523809523809523,0.8695652173913043,,,,
http://web.archive.org/web/20230313074953/https://github.com/JavierYuste/AvaddonDecryptor,24,0.0,0,8,0.0,0.0,,,,
http://web.archive.org/web/20230403125232/https://github.com/TheMVS_uav_swarm_reinforcement/learning,28,0.05,1,20,0.14285714285714285,0.0,0.0,,,
http://web.archive.org/web/20221024014931/https://github.com/locuslab/DC3,149,0.0,0,30,0.0,,0.0,0.0,,
http://web.archive.org/web/20230523092110/https://github.com/cra-ros-pkg_robot/localization,1478,0.037383177570093455,4,107,0.25,0.02531645569620253,0.0,,,
http://web.archive.org/web/20221209022755/https://github.com/maxrossi91/pfp-data-structures,8,0.0,0,43,0.0,0.0,0.0,,,
http://web.archive.org/web/20221016045759/https://github.com/lanl/pyQBTNs,6,0.0,0,922,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240416085844/https://github.com/doubling_Stochastic_Generative/Hashing,25,0.0,0,6,0.0,0.0,,,,
http://web.archive.org/web/20240421222503/https://github.com/thunlp/OpenNRE,4370,0.09090909090909091,5,55,0.8,0.05555555555555555,0.0,0.0,,
http://web.archive.org/web/20231117225447/https://github.com/CaymanUnterborn/ArCCoS,3,0.0,0,534,0.0,0.0,0.0,,,
http://web.archive.org/web/20221219191202/https://github.com/microsoft/TREC-2019-Deep-Learning,86,0.0,0,8,0.0,0.0,,,,
http://web.archive.org/web/20221126054512/https://github.com/intel/crypto-api-toolkit,38,0.002898550724637681,1,345,0.0,0.0,0.0,0.02127659574468085,0.0,0.0
http://web.archive.org/web/20221208061913/https://github.com/Kakadu/ocanren-perf,1,0.0,0,260,0.0,0.0,,,,
http://web.archive.org/web/20220815220159/https://github.com/radams78/TYPES2016,0,0.0,0,236,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20230321065921/https://github.com/colmcoughlan/quickfits,0,0.4,6,15,1.0,0.0,,,,
http://web.archive.org/web/20240328074339/https://github.com/spokenlanguage/platalea,3,0.0136986301369863,1,73,0.1,0.0,0.0,0.0,,
http://web.archive.org/web/20240413160538/https://github.com/BastilleResearch/scapy-radio,86,0.0,0,417,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221007022914/https://github.com/VARobot-PG/application,1,0.0,0,7250,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230503142013/https://github.com/sebastian-hofstaetter/teaching,595,0.10810810810810811,12,111,0.0,0.3870967741935484,0.0,0.0,,
http://web.archive.org/web/20230315194839/https://github.com/marceloprates/Ethics-AI-Data,2,0.0,0,35,0.0,0.0,,,,
http://web.archive.org/web/20240416021210/https://github.com/jakobbossek/GECCO2021-knapsack-diversity,0,0.0,0,31,0.0,0.0,0.0,,,
http://web.archive.org/web/20221017110509/https://github.com/sTechLab/VRCrowdExperiments,5,0.0,0,389,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20231128051516/https://github.com/jax-md/jax-md,1218,0.0,0,159,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20230204014847/https://github.com/prometheusXN/MR-GNN,19,0.0625,1,16,1.0,0.0,0.0,,,
http://web.archive.org/web/20220616104105/https://github.com/DeepGraphLearning/CGCF-ConfGen,22,0.0,0,26,0.0,0.0,0.0,,,
http://web.archive.org/web/20240309174448/https://github.com/deborsheesen/DC-BATS-deborshee,0,0.0,0,170,,0.0,0.0,0.0,,
http://web.archive.org/web/20230321033213/https://github.com/AhmedFrikha/Few-Shot-One-Class-Classification-via-Meta-Learning,35,0.005970149253731343,2,335,1.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240423163620/https://github.com/yjhuangcd/CNNF,22,0.0,0,16,0.0,0.0,,,,
http://web.archive.org/web/20230324145107/https://github.com/hysts_pytorch_image/classification,1384,0.0,0,130,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20231130131357/https://github.com/Vastlab/SSFiOWL,6,0.0,0,12,0.0,,,,,
http://web.archive.org/web/20240411164508/https://github.com/Tangshengku/DDR-Net,24,0.03571428571428571,1,28,0.07142857142857142,0.0,0.0,,,
http://web.archive.org/web/20240414020516/https://github.com/vefstathiou_SO/word2vec,40,0.5,1,2,0.5,,,,,
http://web.archive.org/web/20240417195555/https://github.com/emerging-welfare/ProtestNews-2019,3,0.08571428571428572,3,35,0.6,0.0,0.0,0.0,,
http://web.archive.org/web/20240421235848/https://github.com/poldap/SpotNet,2,0.034482758620689655,1,29,0.09090909090909091,0.0,0.0,0.0,,
http://web.archive.org/web/20230523161049/https://github.com/mjlaine/dlm,13,0.0,0,74,0.0,0.0,0.0,,,
http://web.archive.org/web/20230628122530/https://github.com/JuanScaFranTru/mosquitomodels,0,0.0,0,25,0.0,0.0,0.0,,,
http://web.archive.org/web/20230108162044/https://github.com/UMich-BipedLab_CLF_reactive_planning/system,56,0.011142061281337047,4,359,0.4,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230720135027/https://github.com/anaghmalik/Axelrod,1,0.0,0,6,0.0,,,,,
http://web.archive.org/web/20240419063240/https://github.com/dawndiy/recorder,8,0.014705882352941176,1,68,0.2,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20220706164219/https://github.com/lanl/EGG,11,0.0,0,35,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20230928144604/https://github.com/jonathandunn/c2xg,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230321033019/https://github.com/Ahcene-B/clustering-Module,3,0.4074074074074074,11,27,1.0,0.0,0.0,,,
http://web.archive.org/web/20230411085040/https://github.com/rajdeep345/ABSA-Reproducibility,10,0.0,0,151,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20240227151421/https://github.com/shenwei356/rush,884,0.6190476190476191,13,21,0.8666666666666667,0.0,,,,
http://web.archive.org/web/20210730213051/https://github.com/alexandre-bayle/cvci,7,0.0,0,16,0.0,,,,,
http://web.archive.org/web/20230404224135/https://github.com/cvas-ug/simple-reactive-nn,8,0.0,0,107,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20221024140846/https://github.com/CamFlow/information-flow-patch,0,0.0,0,14,0.0,0.0,0.0,,,
http://web.archive.org/web/20221208231237/https://github.com/stasl0217/UKGE,52,0.0,0,43,0.0,0.0,0.0,,,
http://web.archive.org/web/20230116012442/https://github.com/Alexanders101_SPA_Net_Code/Release,7,0.0,0,15,0.0,0.0,0.0,,,
http://web.archive.org/web/20240411202253/https://github.com/JasonObeid/Chart2Text,153,1.8943340468658242e-05,1,52789,0.25,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20221017170459/https://github.com/takase_share_layer/params,28,0.0,0,732,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240419043149/https://github.com/next-generation-mobility-systems-lab/CAV-Sensor-Anomaly-Detection-Dataset,5,0.0055248618784530384,1,181,1.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240330173529/https://github.com/lucasnfe/adl-piano-midi,53,0.13333333333333333,2,15,0.3333333333333333,0.1111111111111111,0.0,,,
http://web.archive.org/web/20230321002657/https://github.com/000Justin000/GaussianMRF,5,0.03322259136212625,10,301,1.0,0.0,0.0,0.0,,
http://web.archive.org/web/20221208212345/https://github.com/mims-harvard/medusa,7,0.0,0,11,0.0,0.0,,,,
http://web.archive.org/web/20230321035351/https://github.com/AlexBelochitski-NOAA_fv3atm_old_radiation_nn/emulator,0,0.036827195467422094,13,353,0.9285714285714286,0.0,0.0,0.0,,
http://web.archive.org/web/20221007193857/https://github.com/arkadaw9/PGNN,105,0.0,0,8,0.0,0.0,,,,
http://web.archive.org/web/20220818152553/https://github.com/UVA-DSA/ContextSafetyMonitorAPS,3,0.0,0,2985,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221221020137/https://github.com/YutaItoh/3D-Eye-Tracker,363,0.002178649237472767,1,459,0.0,0.034482758620689655,0.0,0.0,0.0,0.0
http://web.archive.org/web/20220620014748/https://github.com/ZhenghLi/Automated-Detection-of-Equine-Facial-Action-Units,5,0.0,0,8,0.0,0.0,,,,
http://web.archive.org/web/20221220085535/https://github.com/esalesky/visrep,34,0.0,0,798,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221207042930/https://github.com/aserg-ufmg/angularjs-survey,1,0.3333333333333333,1,3,0.3333333333333333,,,,,
http://web.archive.org/web/20220709002829/https://github.com/rujekoc_merk/v1,2,0.0,0,17,0.0,0.0,,,,
http://web.archive.org/web/20221011005709/https://github.com/twhui/SRGAN-PyTorch,57,0.0,0,30,0.0,0.0,0.0,,,
http://web.archive.org/web/20231205023846/https://github.com/treecode_galactics/parallel,5,0.0,0,155,0.0,0.0,0.0,,,
http://web.archive.org/web/20220630225644/https://github.com/rfuruta/pixelRL,139,0.0,0,534,0.0,0.0,0.0,0.0,,
